title~views~uptime_y~uptime_m~uptime_d~link
Como Encontrar Trabajo | Hola Soy German~63,130,998~6~73~2221~https://www.youtube.com/watch?v=3D4BkxCvg2spU
Make Friends | Hi I'am German~39,944,698~7~85~2586~https://www.youtube.com/watch?v=3DLr08OBSIMv0
The First Time | Hola Soy German~37,949,511~7~85~2586~https://www.youtube.com/watch?v=3Doz0hdMkQ_9w
The Food | Hi I am German~41,042,457~7~85~2586~https://www.youtube.com/watch?v=3DsqAtLg-W_dA
Bullying | Hola Soy German~36,452,026~7~85~2586~https://www.youtube.com/watch?v=3DYjNF9Rj4tN8
Types of Students |  Hola Soy German~81,971,261~7~85~2586~https://www.youtube.com/watch?v=3DD62HGy72HC0
My Experience With EARTHQUAKES | Hi I'm German~46,184,176~8~97~2952~https://www.youtube.com/watch?v=3DCXxNf2cfbuM
The Typical Lies of Parents | Hi I'm German~67,167,847~8~97~2952~https://www.youtube.com/watch?v=3Du-ZumdtYyio
THE GYM | Hola Soy German~41,821,557~8~97~2952~https://www.youtube.com/watch?v=3DshYqdMw5jeY
LLAMADAS TELEFONICAS | Hola Soy German~74,952,216~8~97~2952~https://www.youtube.com/watch?v=3DcKaJUeOYPIk
German, El Hombre Mas Serio Del Mundo | Hola Soy German~35,807,505~8~97~2952~https://www.youtube.com/watch?v=3DZgoERatuNKM
CHARLIE WANTS TO KILL ME! | Charlie Charlie Challenge |  Hola Soy German.~38,399,783~8~97~2952~https://www.youtube.com/watch?v=3DCPppUtM5w3U
LOS MATAPASIONES | Hola Soy German~28,805,011~8~97~2952~https://www.youtube.com/watch?v=3DQKC_Ga_XRak
Day of rage | Hello I'm German~40,917,336~8~97~2952~https://www.youtube.com/watch?v=3DXv3L3gor9mw
leave the FRIENDZONE | Hola Soy German~29,902,990~8~97~2952~https://www.youtube.com/watch?v=3Dnlb3yllyRPE
TYPES OF GAMERS | Hi I am German~73,517,856~8~97~2952~https://www.youtube.com/watch?v=3DBKWt-j5YyzY
New Year's Purposes | Hola Soy German~19,421,899~8~97~2952~https://www.youtube.com/watch?v=3DmheiH6YmC7s
Jokes 2 | Hola Soy Geman~41,732,420~8~97~2952~https://www.youtube.com/watch?v=3Djq41O2lAN2k
Things You Should NEVER Do | Hola Soy German~40,585,825~8~97~2952~https://www.youtube.com/watch?v=3DZ11o9FWRlgs
THE FAME | Hola Soy German~51,544,555~8~97~2952~https://www.youtube.com/watch?v=3DjtJgiQhCnGE
ESTOY MAMADISIMO PERROS | Facebook Questions 3 | Hi I am German~38,032,623~8~97~2952~https://www.youtube.com/watch?v=3DBafTAW3Mp1w
SONGS | Hi I am German~79,483,521~8~97~2952~https://www.youtube.com/watch?v=3Dom_aRSx9YJY
Lo Que Dices vs Lo Que Piensas | Hola Soy German~49,577,794~9~109~3317~https://www.youtube.com/watch?v=3D23gC6y_rVZc
TRAVEL | Hola Soy German~49,272,581~9~109~3317~https://www.youtube.com/watch?v=3DU3n-w_gHkPw
WATER FOR AFRICA | Hi I am German~12,408,545~9~109~3317~https://www.youtube.com/watch?v=3D6eh5ee491xA
ICE BUCKET CHALLENGE | Hola Soy German~19,893,626~9~109~3317~https://www.youtube.com/watch?v=3DbJDh5kMQAwQ
JOKES | Hola Soy Germ=C3=A1n~57,189,065~9~109~3317~https://www.youtube.com/watch?v=3DGndaMoMUiFM
I'M OLD | Hola soy German~28,311,759~9~109~3317~https://www.youtube.com/watch?v=3D4wLd-N9qYXo
hateful people~27,523,075~9~109~3317~https://www.youtube.com/watch?v=3D-T6ThDEySls
ESTOY CALVO!! | Preguntas De Facebook 2 | Hola Soy German~45,372,052~9~109~3317~https://www.youtube.com/watch?v=3DYt1vu0Izc68
El Mundial De Futbol | Hola Soy German~41,261,567~9~109~3317~https://www.youtube.com/watch?v=3DxSsBcyGbD5M
Relaci=C3=B3n A Distancia | Hola Soy German~31,272,882~9~109~3317~https://www.youtube.com/watch?v=3D_UvPC1kFOJE
LOS CELULARES | Hola Soy German~51,807,534~9~109~3317~https://www.youtube.com/watch?v=3DuAEgoKtFjns
TU PUEDES~22,277,914~9~109~3317~https://www.youtube.com/watch?v=3DMzp6fjCFHwQ
El Cine | Hola Soy German~67,359,143~9~109~3317~https://www.youtube.com/watch?v=3Dr5zVP6tmvRQ
Los Vecinos | Hola Soy German~70,586,076~9~109~3317~https://www.youtube.com/watch?v=3DRkgSCvwWEvY
LES PRESENTO A MI NOVIA | Preguntas De Facebook | Hola Soy German~40,244,403~9~109~3317~https://www.youtube.com/watch?v=3DVzEHmcABGUU
ROMANTICISMO | Hola Soy German~27,409,559~9~109~3317~https://www.youtube.com/watch?v=3D5KMZI_4t6Uw
ZOMBIES | Hola Soy German~85,157,457~9~109~3317~https://www.youtube.com/watch?v=3DfjFcgWt43qI
Los Fantasmas | Hola Soy German~68,359,903~9~109~3317~https://www.youtube.com/watch?v=3DXq3YPXaTRwQ
Types Of Friends| Hola Soy German~61,413,306~9~109~3317~https://www.youtube.com/watch?v=3DzWtUmw6Ib0Y
DECEPCIONES | Hola Soy German~30,035,524~9~109~3317~https://www.youtube.com/watch?v=3D0Oq9NlvL54c
Como Sobrevivir A Una Ruptura | Hola Soy German~43,017,231~9~109~3317~https://www.youtube.com/watch?v=3DPCaFHV3Cq9k
GRACIAS!~7,457,183~9~109~3317~https://www.youtube.com/watch?v=3DKvx7xqCPweY
Cosas Que No Entiendo | Hola Soy German~42,431,679~9~109~3317~https://www.youtube.com/watch?v=3DpCxuTueX4bw
Los Peores Trabajos | Hola Soy German~36,862,724~9~109~3317~https://www.youtube.com/watch?v=3D5naMqvMLVBs
Amigos Con Derecho | Hola Soy German~30,684,389~9~109~3317~https://www.youtube.com/watch?v=3DR16okz63Jys
Grandparents | Hola Soy German~78,804,551~9~109~3317~https://www.youtube.com/watch?v=3DX2DjUzp2AYc
Disadvantages of being a woman | Hi I am German~51,502,909~9~109~3317~https://www.youtube.com/watch?v=3DRFEiaoA7FRg
50 Cosas Sobre Mi | Hola Soy German~26,748,003~9~109~3317~https://www.youtube.com/watch?v=3D6o9YpyK-kB4
Disadvantages Of Being A Man | Hola Soy German~62,328,876~9~109~3317~https://www.youtube.com/watch?v=3DavIiGbLc3_A
Preguntas De twitter 6 | Hola Soy German~56,175,556~10~121~3682~https://www.youtube.com/watch?v=3D1FY08EaYV7c
typical | Hi I am German~67,227,471~10~121~3682~https://www.youtube.com/watch?v=3DfdOUBHyagpk
Los Doctores | Hola Soy German~42,596,376~10~121~3682~https://www.youtube.com/watch?v=3DecpSFDMqcLU
Ser=C3=A9 un Padre TERRIBLE | Hola Soy German~47,252,260~10~121~3682~https://www.youtube.com/watch?v=3Dhb5psjkGt-s
Las Mascotas | Hola Soy German~44,824,630~10~121~3682~https://www.youtube.com/watch?v=3D88UxxLxJ6ak
Indirects | Hola Soy German~69,827,676~10~121~3682~https://www.youtube.com/watch?v=3D0MZ774hfLuU
Las Peliculas | Hola Soy German~33,332,534~10~121~3682~https://www.youtube.com/watch?v=3DmRBM7w0mB00
EL PEOR DIA DE MI VIDA !!~48,516,033~10~121~3682~https://www.youtube.com/watch?v=3DCG50cPXuwZ0
Nada Es Como Antes | Hola Soy German~31,562,112~10~121~3682~https://www.youtube.com/watch?v=3DpCJqZLaiySU
Amores Platonicos | Hola Soy German~31,416,407~10~121~3682~https://www.youtube.com/watch?v=3DAFswEuAvzMk
El Ingles | Hola Soy German~48,981,706~10~121~3682~https://www.youtube.com/watch?v=3D96Kg12PiCEQ
SOY EL PEOR NOVIO DEL MUNDO | Hola Soy German~43,763,292~10~121~3682~https://www.youtube.com/watch?v=3Dq0V8SsKoI4s
Verguenzas | Hola Soy German~50,150,921~10~121~3682~https://www.youtube.com/watch?v=3DSx_TrS-mxfc
