title~views~uptime_y~uptime_m~uptime_d~link
Discombobulated [Official Audio]~1,447,709~0~4~121~https://www.youtube.com/watch?v=3DkzxnrgelES8
Thus Far - Interlude [Official Audio]~478,793~0~4~121~https://www.youtube.com/watch?v=3D4Rc1x2nww1U
Zeus (feat. White Gold) [Official Audio]~1,503,576~0~4~121~https://www.youtube.com/watch?v=3DktEROM95JXo
Killer [Official Audio]~685,147~0~4~121~https://www.youtube.com/watch?v=3DANzYzZOQOLk
She Loves Me [Official Audio]~653,357~0~4~121~https://www.youtube.com/watch?v=3D7o1bslaG4h0
Key - Skit [Official Audio]~406,416~0~4~121~https://www.youtube.com/watch?v=3DqPYx6QNENXo
These Demons (feat. MAJ) [Official Audio]~749,712~0~4~121~https://www.youtube.com/watch?v=3DkfERO0-jdtw
Higher [Official Audio]~771,823~0~4~121~https://www.youtube.com/watch?v=3DMXivkoMg_WE
Gnat [Official Audio]~777,389~0~4~121~https://www.youtube.com/watch?v=3DstqBp63EZ10
Guns Blazing (feat. Dr Dre &amp; Sly Pyper) [Official Audio]~811,532~0~4~121~https://www.youtube.com/watch?v=3DjkhdzOK0JtQ
Favorite Bitch (feat. Ty Dolla $ign) [Official Audio]~922,623~0~4~121~https://www.youtube.com/watch?v=3Daaizv9m616c
Book of Rhymes (feat. DJ Premier) [Official Audio]~1,323,326~0~4~121~https://www.youtube.com/watch?v=3DrHZSSzjZLBs
Tone Deaf [Official Audio]~1,213,577~0~4~121~https://www.youtube.com/watch?v=3D9yttueXMFs8
Alfred's Theme [Official Audio]~1,406,671~0~4~121~https://www.youtube.com/watch?v=3DBq6T0a2o6Lw
Black Magic (feat. Skylar Grey) [Official Audio]~2,403,442~0~4~121~https://www.youtube.com/watch?v=3DijZwWUo_be4
Alfred - Intro [Official Audio]~2,041,491~0~4~121~https://www.youtube.com/watch?v=3DxVpiQQsq44Y
Eminem - Won't Back Down (Ft. P!nk) [Lyric Video] ft. P!nk~7,522,051~1~13~394~https://www.youtube.com/watch?v=3DNI4qHvsjz7I
Eminem, 50 Cent - Is This Love ('09) [Visualizer]~7,341,230~1~13~394~https://www.youtube.com/watch?v=3DZl64MRAqQxk
Eminem, Snoop Dogg - From The D 2 The LBC (VMAs)~2,097,139~1~13~394~https://www.youtube.com/watch?v=3DcE2E6bj0Hg4
