title~views~uptime_y~uptime_m~uptime_d~link
BAD BUNNY - MONACO (Official Video) | nadie sabe lo que va a pasar ma=C3=B1ana~10,791,045~0~1~33~https://www.youtube.com/watch?v=3D_PJvpq8uOZM
BAD BUNNY ft. ARC=C3=81NGEL, DE LA GHETTO, =C3=91ENGO FLOW - ACHO PR (Visualizer) | nslqvapm~4,999,104~0~1~33~https://www.youtube.com/watch?v=3DzSKEwdM-U9s
BAD BUNNY - LOS PITS (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~3,399,166~0~1~33~https://www.youtube.com/watch?v=3DyaHf1FwMYA4
BAD BUNNY ft. YOUNG MIKO - FINA (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~6,952,355~0~1~33~https://www.youtube.com/watch?v=3DxYixQwmhUxk
BAD BUNNY -  NADIE SABE (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~9,679,867~0~1~33~https://www.youtube.com/watch?v=3DqWL7Iy7jhKc
BAD BUNNY - VOU 787 (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~3,313,325~0~1~33~https://www.youtube.com/watch?v=3Dig-WD2cvXWw
BAD BUNNY ft. MORA - HIBIKI (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~5,567,857~0~1~33~https://www.youtube.com/watch?v=3DeyurjSNb20w
BAD BUNNY - NO ME QUIERO CASAR (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~3,001,143~0~1~33~https://www.youtube.com/watch?v=3Dc5wXFxiLabI
BAD BUNNY - BATICANO (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~2,903,932~0~1~33~https://www.youtube.com/watch?v=3DbeCWiM8bjr8
BAD BUNNY ft. ELADIO CARRI=C3=93N - THUNDER Y LIGHTNING (Visualizer)| nadie sabe lo que va a pasar ma=C3=B1ana~3,678,219~0~1~33~https://www.youtube.com/watch?v=3DWaGHUS4YplI
BAD BUNNY - VUELVE CANDY B (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~3,078,336~0~1~33~https://www.youtube.com/watch?v=3DUBVm40IONzw
BAD BUNNY - MR. OCTOBER (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~4,271,385~0~1~33~https://www.youtube.com/watch?v=3DQ5GswxdmfPI
BAD BUNNY - MONACO (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~5,286,373~0~1~33~https://www.youtube.com/watch?v=3DPt0gH4H_NQw
BAD BUNNY ft. FEID - PERRO NEGRO (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~7,183,744~0~1~33~https://www.youtube.com/watch?v=3DO2lC_oBI7DU
BAD BUNNY - GRACIAS POR NADA (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~4,132,674~0~1~33~https://www.youtube.com/watch?v=3DMW8tKMDdLdc
BAD BUNNY - CYBERTRUCK (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~3,658,164~0~1~33~https://www.youtube.com/watch?v=3DIEWBKhSs4bs
BAD BUNNY ft. YOVNGCHIMI - MERCEDES CAROTA (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~4,096,033~0~1~33~https://www.youtube.com/watch?v=3DCP3I036ZTaE
BAD BUNNY - BABY NUEVA (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~5,216,861~0~1~33~https://www.youtube.com/watch?v=3D9NeXro3wjnY
BAD BUNNY ft. BRYANT MYERS - SEDA (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~5,420,516~0~1~33~https://www.youtube.com/watch?v=3D2Si4RHnrTN8
BAD BUNNY ft. LUAR LA L - TELEFONO NUEVO (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~6,920,369~0~1~33~https://www.youtube.com/watch?v=3D1DXmmZ7Hngw
BAD BUNNY - EUROPA :(  (Visualizer) | nadie sabe lo que va a pasar ma=C3=B1ana~2,200,078~0~1~33~https://www.youtube.com/watch?v=3D-Yclcdeaabw
Bad Bunny - UN PREVIEW (Official Video)~25,957,138~0~1~44~https://www.youtube.com/watch?v=3DLl2rA7IpeNI
Bad Bunny - WHERE SHE GOES (Official Video)~143,787,182~0~5~152~https://www.youtube.com/watch?v=3Dbef8QLNHubw
Bad Bunny ft. Bomba Est=C3=A9reo - Ojitos Lindos (Video Oficial) | Un Verano Sin Ti~176,842,654~0~9~272~https://www.youtube.com/watch?v=3DwAjHQXrIj9o
Bad Bunny - El Apag=C3=B3n - Aqu=C3=AD Vive Gente (Official Video) | Un Verano Sin Ti~14,827,489~1~13~395~https://www.youtube.com/watch?v=3D1TCX_Aqzoo4
Bad Bunny - Neverita (Official Video) | Un Verano Sin Ti~249,291,866~1~13~395~https://www.youtube.com/watch?v=3DARWg160eaX4
