title~views~uptime_y~uptime_m~uptime_d~link
POOR KID AND HIS FATHER =F0=9F=A5=B9=F0=9F=91=BB=E2=9D=A4=EF=B8=8F #shorts Tiktok~21,750~0~1~29~https://www.youtube.com/watch?v=3DFlJTFzu-o5o
NEW=F0=9F=98=B1=F0=9F=91=BB=E2=9D=A4=EF=B8=8F BETER B=C3=96C=C3=9CK NEW VIDEO #shorts TikTok~46,454~0~1~29~https://www.youtube.com/watch?v=3DxaJFtkIqDmI
BETER B=C3=96C=C3=9CK OLD VIDEOS =F0=9F=A5=B9=F0=9F=91=BB=E2=9D=A4=EF=B8=8F #shorts TikTok~17,915~0~1~29~https://www.youtube.com/watch?v=3DPosbE7KZl9A
LATEST VIDEOS FROM BETER B=C3=96C=C3=9CK=F0=9F=A5=B9=E2=9D=A4=EF=B8=8F=F0=9F=91=BB #shorts TikTok~43,962~0~1~30~https://www.youtube.com/watch?v=3DLSXGYxUdQS8
NEW=F0=9F=98=B1=E2=9D=A4=EF=B8=8F=F0=9F=91=BB BETER B=C3=96C=C3=9CK NEW VIDEO #shorts TikTok~88,361~0~1~30~https://www.youtube.com/watch?v=3D5OyUmP1DW6c
BETER B=C3=96C=C3=9CK BEST VIDEOS=F0=9F=A5=B9=F0=9F=91=BB=E2=9D=A4=EF=B8=8F #shorts TikTok~30,613~0~1~30~https://www.youtube.com/watch?v=3D_TZKonsmd4g
BETER B=C3=96C=C3=9CK BEST VIDEOS=F0=9F=A4=A3=F0=9F=91=BB=E2=9D=A4=EF=B8=8F #shorts Tiktok~27,254~0~1~31~https://www.youtube.com/watch?v=3Dku0N1anV4OA
NEW=F0=9F=98=B1=F0=9F=91=BB=E2=9D=A4=EF=B8=8F BETER B=C3=96C=C3=9CK NEW VIDEO #shorts TikTok~94,872~0~1~31~https://www.youtube.com/watch?v=3DhpEZMtjUY58
POOR KID IN SQUID GAME=F0=9F=98=B1=E2=9D=A4=EF=B8=8F=F0=9F=91=BB #shorts TikTok~82,634~0~1~31~https://www.youtube.com/watch?v=3DNRym2UM2dkU
BETER B=C3=96C=C3=9CK BEST COMPILATIONS=F0=9F=A5=B9=F0=9F=91=BB=E2=9D=A4=EF=B8=8F #shorts Tiktok~95,558~0~1~32~https://www.youtube.com/watch?v=3DvJQFKoMtQ08
NEW=F0=9F=A5=B9=E2=9D=A4=EF=B8=8F=F0=9F=91=BB POOR KID AND HIS FATHER #shorts TikTok~100,226~0~1~32~https://www.youtube.com/watch?v=3DWwlHZeeynAM
BETER B=C3=96C=C3=9CK FUNNIEST VIDEOS=F0=9F=98=82=F0=9F=91=BB=E2=9D=A4=EF=B8=8F #shorts TikTok~36,713~0~1~32~https://www.youtube.com/watch?v=3DufXb8XuO75s
