title~views~uptime_y~uptime_m~uptime_d~link
Emergency Parenting Hacks || Ultimate Camping And Outdoor Tricks =F0=9F=AA=93=F0=9F=8F=95=EF=B8=8F=F0=9F=94=A5~19,900~0~1~31~https://www.youtube.com/watch?v=3DvjSSRly7ze4
Colorful Beauty Hacks And DIY Makeup Ideas For Girls=F0=9F=8E=A8=F0=9F=92=8E=F0=9F=94=A5~78,997~0~1~32~https://www.youtube.com/watch?v=3DS_l4EymdEmE
Me VS Grandma Challenge =F0=9F=91=B5 Survival Parenting Hacks~32,522~0~1~32~https://www.youtube.com/watch?v=3DBmJcHtTyqcU
DIY School Hacks For Creative Students =F0=9F=8E=A8=F0=9F=96=8C~76,404~0~1~33~https://www.youtube.com/watch?v=3DUFNCMLPu0s8
Tasty Food Hacks For Students =F0=9F=96=8C || Yummy Cooking Tricks And Cool Ideas For DIY Gadgets =F0=9F=A7=91=E2=80=8D=F0=9F=8D=B3~321,330~0~1~33~https://www.youtube.com/watch?v=3DoRFt2n2lpYE
DIY Parenting Hacks And Must Have Gadgets For Smart Parents =F0=9F=94=A5=F0=9F=91=A8=E2=80=8D=F0=9F=91=A9=E2=80=8D=F0=9F=91=A7=E2=80=8D=F0=9F=91=A6=F0=9F=91=B6~88,722~0~1~34~https://www.youtube.com/watch?v=3DaOVTV-ev4n0
Colorful Cooking Hacks And Yummy Food Ideas How To Cook Like A PRO =F0=9F=A5=90=F0=9F=A7=91=E2=80=8D=F0=9F=8D=B3~113,787~0~1~35~https://www.youtube.com/watch?v=3DgOPFGix3qFc
The Best Creative Ideas To Ease Your Home Routine =F0=9F=A7=B9=F0=9F=A7=BD=F0=9F=8F=A0~250,020~0~1~35~https://www.youtube.com/watch?v=3DMGLQlAy-7qw
How To Use Epoxy Resin And Polymer Clay For Incredible Art Hacks DIY Jewelry =F0=9F=98=8D =F0=9F=92=8D=F0=9F=98=8D~222,461~0~1~36~https://www.youtube.com/watch?v=3DAz9lM1TaD5M
Barbie House Makeover =F0=9F=AA=91=E2=9C=82=EF=B8=8F Cute Ideas For Doll's Houses From Cardboard~114,249~0~1~37~https://www.youtube.com/watch?v=3DlLoebVUjT8I
Kitchen Hacks And Yummy Food Ideas =F0=9F=A7=91=E2=80=8D=F0=9F=8D=B3=F0=9F=A5=90~150,537~0~1~37~https://www.youtube.com/watch?v=3DpR6z727yWyc
How To Peel And Cut Fruits And Vegetables =F0=9F=A5=A6=F0=9F=8D=8D=F0=9F=8D=85~331,879~0~1~38~https://www.youtube.com/watch?v=3Di8y1A0kzFlA
Easy DIY for Every Occasion =F0=9F=8E=A8 Elevate Your Life with These Super Adorable Crafts! =E2=9C=A8~100,433~0~1~39~https://www.youtube.com/watch?v=3DXgrAWT5sEGE
Smart School Hacks And Creative Ideas For DIY School Supply =F0=9F=8E=A8=F0=9F=96=8C=F0=9F=98=8D~125,031~0~1~39~https://www.youtube.com/watch?v=3DiAb9SK40DJ0
The Best Hacks For All Situations To Make Your Life Easier =F0=9F=94=A5=F0=9F=A7=B9=F0=9F=A5=95~237,621~0~1~39~https://www.youtube.com/watch?v=3DNvh48VC8QQ8
Rich VS Poor Barbie =F0=9F=8C=88 Rainbow Doll Transformation Ideas~103,896~0~1~40~https://www.youtube.com/watch?v=3DuBADngBAdV0
DIY Ideas For Your Phone =F0=9F=93=B1 Easy Phone Decorating Ideas~290,784~0~1~40~https://www.youtube.com/watch?v=3DybugiMc1Kdo
Clever Parenting Hacks =F0=9F=8D=AD=F0=9F=8D=8E Tips and Tricks for Crafty Moms and Dads~85,226~0~1~41~https://www.youtube.com/watch?v=3DBdylSaLlXeM
Creative and Fun DIY Footwear Ideas to Experiment With =F0=9F=8C=88=F0=9F=91=A0~274,276~0~1~42~https://www.youtube.com/watch?v=3DU_GFznz7ESA
Expensive Fidgets VS Cheap Crafts =F0=9F=92=B8 Easy relaxing DIY~170,512~0~1~42~https://www.youtube.com/watch?v=3DUCkPYUg9FbQ
Unlocking Hidden Tips and Tricks for Pet Owners =F0=9F=98=BB=F0=9F=90=B6~72,912~0~1~43~https://www.youtube.com/watch?v=3D-VM0i27hs0o
Ultimate Camping and Bushcraft Hacks =F0=9F=8F=95=EF=B8=8F=F0=9F=AA=93=F0=9F=94=A5~218,839~0~1~43~https://www.youtube.com/watch?v=3Dni9XZe_yrqc
Amazing Food Creations And Smart Tricks With Food =F0=9F=98=8D=F0=9F=A7=81=F0=9F=8D=89~114,811~0~1~44~https://www.youtube.com/watch?v=3Dff4C9jSRDnY
DIY Ideas For Halloween Costumes And Make Up =F0=9F=8E=83=F0=9F=A4=A0=F0=9F=A4=A1~52,575~0~1~44~https://www.youtube.com/watch?v=3DT6vL6yVFugM
Back To School Hacks And Rainbow Crafts To Make School Time Funny =F0=9F=98=8D=F0=9F=98=83=F0=9F=91=8D~122,879~0~1~45~https://www.youtube.com/watch?v=3DDBuXFnhTKMc
How To Use Epoxy Resin And Polymer Clay To Create Amazing DIY Jewelry =F0=9F=92=8D=F0=9F=98=83=F0=9F=98=8D~389,689~0~1~45~https://www.youtube.com/watch?v=3D8hwHoX3FsQk
Barbie Transformation! =F0=9F=98=8D=F0=9F=A4=A9 Barbie Doll Makeover Hacks And Crafts =F0=9F=8C=88~317,203~0~1~45~https://www.youtube.com/watch?v=3DNEt4eAdIL_k
Unusual Soap Crafts You Can Make At Home And Impess Others =F0=9F=A7=BC=F0=9F=A4=A9=F0=9F=98=8D~166,599~0~1~45~https://www.youtube.com/watch?v=3Dmu03tEFSwMw
How To Peel And Cut Fruits And Vegetables =F0=9F=8D=85=F0=9F=A5=A6=F0=9F=8D=8D~110,342~0~1~45~https://www.youtube.com/watch?v=3Da_R2rCSxFFM
Genius Food Hacks And Yummy Recipes For Halloween Party! =F0=9F=8E=83=F0=9F=91=BB=F0=9F=98=8B~177,964~0~1~45~https://www.youtube.com/watch?v=3DiKrugnzZBQk
You Can Clean Anything With These Smart Hacks =F0=9F=A7=B9=F0=9F=A7=BD=F0=9F=A7=BC~79,477~0~1~45~https://www.youtube.com/watch?v=3DcVLdl6sgNbI
Cement Crafts Ideas =F0=9F=97=BF=F0=9F=A4=A9 DIY Concrete Decor Ideas And Crafts For Stylish Interior~166,897~0~1~45~https://www.youtube.com/watch?v=3Dyyfl40jIQks
Beautiful DIY Jewelry Ideas Where No Skills Needed =F0=9F=92=8D=F0=9F=98=8D=F0=9F=A4=A9~191,269~0~1~45~https://www.youtube.com/watch?v=3DNwmlamW6cbg
50+ Helpful ful Gadgets For Smart Parents =F0=9F=91=A8=E2=80=8D=F0=9F=91=A9=E2=80=8D=F0=9F=91=A6=F0=9F=98=8D~75,570~0~1~45~https://www.youtube.com/watch?v=3DbHMLl9Hylbw
Awesome Epoxy Resin Crafts With Payment Option =F0=9F=92=8E=F0=9F=92=B3~89,891~0~1~45~https://www.youtube.com/watch?v=3Dsl7NV8FCXbc
Fantastic Cardboard Crafts =F0=9F=93=A6=E2=9C=82=EF=B8=8F=F0=9F=98=8D Recycling And DIY Ideas For Smart Parents! =F0=9F=8F=B0~173,429~0~1~45~https://www.youtube.com/watch?v=3Dg-Rcm7SXXoE
